Store,Date,PredictedSales
860,2015-10-23,6966.885
861,2015-08-01,5274.414
861,2015-08-02,3928.4255
861,2015-08-03,6432.46
861,2015-08-04,6432.46
861,2015-08-05,5235.1426
861,2015-08-06,4710.798
861,2015-08-07,5024.507
861,2015-08-08,5068.7085
861,2015-08-09,3972.5269
861,2015-08-10,4319.56
861,2015-08-11,4319.56
861,2015-08-12,3614.3115
861,2015-08-13,3582.7336
861,2015-08-14,3946.225
861,2015-08-15,4438.867
861,2015-08-16,3845.1462
861,2015-08-17,6683.163
861,2015-08-18,6683.163
861,2015-08-19,5463.304
861,2015-08-20,4839.611
861,2015-08-21,5003.2856
861,2015-08-22,5342.0186
861,2015-08-23,4246.1655
861,2015-08-24,4261.793
861,2015-08-25,4261.793
861,2015-08-26,3454.5354
861,2015-08-27,3633.288
861,2015-08-28,4012.0571
861,2015-08-29,5250.74
861,2015-08-30,4765.6763
861,2015-08-31,5870.812
861,2015-09-01,6452.357
861,2015-09-02,5015.7314
861,2015-09-03,4824.715
861,2015-09-04,4993.486
861,2015-09-05,5423.658
861,2015-09-06,4039.1865
861,2015-09-07,3550.782
861,2015-09-08,3550.782
861,2015-09-09,3090.1
861,2015-09-10,3313.0056
861,2015-09-11,3721.0674
861,2015-09-12,4159.156
861,2015-09-13,3915.3022
861,2015-09-14,6111.4927
861,2015-09-15,6111.4927
861,2015-09-16,4693.697
861,2015-09-17,4538.2017
861,2015-09-18,4717.228
861,2015-09-19,5033.499
861,2015-09-20,3799.508
861,2015-09-21,3139.9883
861,2015-09-22,3139.9883
861,2015-09-23,2729.1118
861,2015-09-24,2876.5627
861,2015-09-25,3481.0034
861,2015-09-26,3851.769
861,2015-09-27,3753.3772
861,2015-09-28,5366.6953
861,2015-09-29,5366.6953
861,2015-09-30,5346.7153
861,2015-10-01,5010.052
861,2015-10-02,5552.712
861,2015-10-03,3073.223
861,2015-10-04,4871.782
861,2015-10-05,5791.234
861,2015-10-06,5791.234
861,2015-10-07,4569.2666
861,2015-10-08,4414.395
861,2015-10-09,4708.9316
861,2015-10-10,5224.063
861,2015-10-11,4062.627
861,2015-10-12,3610.4727
861,2015-10-13,3610.4727
861,2015-10-14,3119.87
861,2015-10-15,3200.1648
861,2015-10-16,3579.1755
861,2015-10-17,4146.3135
861,2015-10-18,3762.5752
861,2015-10-19,5307.249
861,2015-10-20,5307.249
861,2015-10-21,4121.2173
861,2015-10-22,4043.1528
861,2015-10-23,4552.255
862,2015-08-01,8910.244
862,2015-08-02,5694.845
862,2015-08-03,10087.148
862,2015-08-04,10087.148
862,2015-08-05,8676.193
862,2015-08-06,7945.5977
862,2015-08-07,8108.5938
862,2015-08-08,8661.268
862,2015-08-09,5692.085
862,2015-08-10,7136.9917
862,2015-08-11,7136.9917
862,2015-08-12,6451.6836
862,2015-08-13,6342.9824
862,2015-08-14,6555.7627
862,2015-08-15,7857.606
862,2015-08-16,5458.1455
862,2015-08-17,10721.163
862,2015-08-18,10721.163
862,2015-08-19,9429.066
862,2015-08-20,8387.671
862,2015-08-21,8400.637
862,2015-08-22,8937.891
862,2015-08-23,5960.671
862,2015-08-24,7126.3257
862,2015-08-25,7126.3257
862,2015-08-26,6246.826
862,2015-08-27,6567.9214
862,2015-08-28,6795.978
862,2015-08-29,8536.305
862,2015-08-30,6062.485
862,2015-08-31,9702.642
862,2015-09-01,11023.895
862,2015-09-02,9069.567
862,2015-09-03,8518.555
862,2015-09-04,8388.5
862,2015-09-05,8940.28
862,2015-09-06,5821.878
862,2015-09-07,6852.3306
862,2015-09-08,6852.3306
862,2015-09-09,6599.221
862,2015-09-10,6453.451
862,2015-09-11,6667.21
862,2015-09-12,7547.509
862,2015-09-13,5601.8696
862,2015-09-14,10319.213
862,2015-09-15,10319.213
862,2015-09-16,8551.077
862,2015-09-17,8201.326
862,2015-09-18,8112.7026
862,2015-09-19,8958.5625
862,2015-09-20,5660.617
862,2015-09-21,6479.8423
862,2015-09-22,6479.8423
862,2015-09-23,6192.8545
862,2015-09-24,5989.635
862,2015-09-25,6447.2593
862,2015-09-26,7367.015
862,2015-09-27,5622.7812
862,2015-09-28,10063.986
862,2015-09-29,10063.986
862,2015-09-30,10791.208
862,2015-10-01,7662.888
862,2015-10-02,8513.682
862,2015-10-03,6582.45
862,2015-10-04,6668.783
862,2015-10-05,9717.441
862,2015-10-06,9717.441
862,2015-10-07,8336.787
862,2015-10-08,7879.1577
862,2015-10-09,7977.966
862,2015-10-10,8932.278
862,2015-10-11,5779.1953
862,2015-10-12,6882.3223
862,2015-10-13,6882.3223
862,2015-10-14,6399.608
862,2015-10-15,6421.177
862,2015-10-16,6605.2773
862,2015-10-17,7582.9404
862,2015-10-18,5469.243
862,2015-10-19,9134.107
862,2015-10-20,9134.107
862,2015-10-21,7657.539
862,2015-10-22,7424.3457
862,2015-10-23,7738.539
863,2015-08-01,10585.603
863,2015-08-02,8326.868
863,2015-08-03,11634.721
863,2015-08-04,11634.721
863,2015-08-05,10186.824
863,2015-08-06,9325.424
863,2015-08-07,9489.278
863,2015-08-08,10373.429
863,2015-08-09,8438.381
863,2015-08-10,8725.761
863,2015-08-11,8725.761
863,2015-08-12,8058.293
863,2015-08-13,7818.797
863,2015-08-14,8126.4434
863,2015-08-15,9446.408
863,2015-08-16,8056.8525
863,2015-08-17,11627.79
863,2015-08-18,11627.79
863,2015-08-19,10380.869
863,2015-08-20,9514.719
863,2015-08-21,9448.9375
863,2015-08-22,10521.188
863,2015-08-23,8595.313
863,2015-08-24,8642.752
863,2015-08-25,8642.752
863,2015-08-26,7759.7935
863,2015-08-27,7696.09
863,2015-08-28,7860.529
863,2015-08-29,10213.044
863,2015-08-30,8672.549
863,2015-08-31,10419.695
863,2015-09-01,12096.844
863,2015-09-02,10117.517
863,2015-09-03,9369.936
863,2015-09-04,9201.713
863,2015-09-05,10438.828
863,2015-09-06,8221.697
863,2015-09-07,7933.6455
863,2015-09-08,7933.6455
863,2015-09-09,7425.0146
863,2015-09-10,7234.863
863,2015-09-11,7449.4766
863,2015-09-12,8686.591
863,2015-09-13,7642.2285
863,2015-09-14,10770.604
863,2015-09-15,10770.604
863,2015-09-16,9096.902
863,2015-09-17,8657.6455
863,2015-09-18,8624.014
863,2015-09-19,9708.308
863,2015-09-20,7738.7686
863,2015-09-21,7350.2266
863,2015-09-22,7350.2266
863,2015-09-23,7070.3477
863,2015-09-24,6803.821
863,2015-09-25,7195.6006
863,2015-09-26,8412.692
863,2015-09-27,7591.974
863,2015-09-28,9999.271
863,2015-09-29,9999.271
863,2015-09-30,9926.074
863,2015-10-01,9213.094
863,2015-10-02,9509.124
863,2015-10-03,7491.9434
863,2015-10-04,8437.28
863,2015-10-05,10470.604
863,2015-10-06,10470.604
863,2015-10-07,9039.326
863,2015-10-08,8543.714
863,2015-10-09,8684.331
863,2015-10-10,9870.391
863,2015-10-11,7715.0376
863,2015-10-12,7589.767
863,2015-10-13,7589.767
863,2015-10-14,7220.891
863,2015-10-15,7038.278
863,2015-10-16,7241.397
863,2015-10-17,8552.613
863,2015-10-18,7335.3213
863,2015-10-19,9652.675
863,2015-10-20,9652.675
863,2015-10-21,8287.252
863,2015-10-22,7905.3516
863,2015-10-23,8201.612
864,2015-08-01,5780.9097
864,2015-08-02,3664.0537
864,2015-08-03,7063.3237
864,2015-08-04,7063.3237
864,2015-08-05,6439.77
864,2015-08-06,5336.6685
864,2015-08-07,5483.8677
864,2015-08-08,5636.5166
864,2015-08-09,3837.8508
864,2015-08-10,4210.695
864,2015-08-11,4210.695
864,2015-08-12,4119.388
864,2015-08-13,3659.1487
864,2015-08-14,3856.1296
864,2015-08-15,4757.9443
864,2015-08-16,3663.9631
864,2015-08-17,7635.1577
864,2015-08-18,7635.1577
864,2015-08-19,6738.5254
864,2015-08-20,5620.3535
864,2015-08-21,5473.6763
864,2015-08-22,5660.3374
864,2015-08-23,3808.9832
864,2015-08-24,4038.2498
864,2015-08-25,4038.2498
864,2015-08-26,3711.3486
864,2015-08-27,3529.2869
864,2015-08-28,3991.549
864,2015-08-29,5443.034
864,2015-08-30,4120.2134
864,2015-08-31,6670.5386
864,2015-09-01,8056.839
864,2015-09-02,6745.7363
864,2015-09-03,5875.464
864,2015-09-04,5729.6084
864,2015-09-05,5906.65
864,2015-09-06,3866.6528
864,2015-09-07,4398.7163
864,2015-09-08,4398.7163
864,2015-09-09,4318.151
864,2015-09-10,3843.0342
864,2015-09-11,4040.9949
864,2015-09-12,4546.5557
864,2015-09-13,3514.049
864,2015-09-14,6900.8687
864,2015-09-15,6900.8687
864,2015-09-16,6067.6665
864,2015-09-17,5316.093
864,2015-09-18,5284.4116
864,2015-09-19,5642.741
864,2015-09-20,3858.506
864,2015-09-21,4325.5205
864,2015-09-22,4325.5205
864,2015-09-23,4206.8994
864,2015-09-24,3694.0464
864,2015-09-25,3921.7087
864,2015-09-26,4517.5034
864,2015-09-27,3644.6287
864,2015-09-28,6768.937
864,2015-09-29,6768.937
864,2015-09-30,7125.752
864,2015-10-01,5656.19
864,2015-10-02,6093.4272
864,2015-10-03,3681.4065
864,2015-10-04,4633.5493
864,2015-10-05,6890.317
864,2015-10-06,6890.317
864,2015-10-07,5975.009
864,2015-10-08,5205.6914
864,2015-10-09,5289.5205
864,2015-10-10,5870.684
864,2015-10-11,3797.0063
864,2015-10-12,4482.1274
864,2015-10-13,4482.1274
864,2015-10-14,4300.823
864,2015-10-15,3942.1877
864,2015-10-16,4133.4033
864,2015-10-17,4721.3413
864,2015-10-18,3666.9434
864,2015-10-19,6517.426
864,2015-10-20,6517.426
864,2015-10-21,5563.891
864,2015-10-22,4864.4883
864,2015-10-23,5185.7993
865,2015-08-01,8307.905
865,2015-08-02,7188.2905
865,2015-08-03,9993.236
865,2015-08-04,9993.236
865,2015-08-05,7529.962
865,2015-08-06,6658.5034
865,2015-08-07,6991.132
865,2015-08-08,8112.476
865,2015-08-09,7272.263
865,2015-08-10,7410.0776
865,2015-08-11,7410.0776
865,2015-08-12,5738.4
865,2015-08-13,5488.8447
865,2015-08-14,5913.7505
865,2015-08-15,7431.749
865,2015-08-16,7219.5522
865,2015-08-17,10182.209
865,2015-08-18,10182.209
865,2015-08-19,7834.9683
865,2015-08-20,6907.551
865,2015-08-21,7041.5103
865,2015-08-22,8369.804
865,2015-08-23,7591.41
865,2015-08-24,7271.8696
865,2015-08-25,7271.8696
865,2015-08-26,5448.294
865,2015-08-27,5424.553
865,2015-08-28,5813.8394
865,2015-08-29,8129.9443
865,2015-08-30,7868.311
865,2015-08-31,8979.023
865,2015-09-01,10720.096
865,2015-09-02,7750.63
865,2015-09-03,6943.7134
865,2015-09-04,6983.2876
865,2015-09-05,8418.4375
865,2015-09-06,7340.427
865,2015-09-07,7142.8506
865,2015-09-08,7142.8506
865,2015-09-09,5560.7305
865,2015-09-10,5539.307
865,2015-09-11,5922.697
865,2015-09-12,7279.771
865,2015-09-13,7374.526
865,2015-09-14,9828.165
865,2015-09-15,9828.165
865,2015-09-16,7139.083
865,2015-09-17,6868.5586
865,2015-09-18,7025.692
865,2015-09-19,8363.647
865,2015-09-20,7463.773
865,2015-09-21,6474.334
865,2015-09-22,6474.334
865,2015-09-23,5115.075
865,2015-09-24,5081.274
865,2015-09-25,5663.8223
865,2015-09-26,7070.614
865,2015-09-27,7358.149
865,2015-09-28,9264.674
865,2015-09-29,9264.674
865,2015-09-30,8028.456
865,2015-10-01,7739.857
865,2015-10-02,8367.921
865,2015-10-03,6667.844
865,2015-10-04,8854.289
865,2015-10-05,9699.048
865,2015-10-06,9699.048
865,2015-10-07,7080.0854
865,2015-10-08,6760.5547
865,2015-10-09,7021.9067
865,2015-10-10,8491.55
865,2015-10-11,7636.772
865,2015-10-12,6913.8867
865,2015-10-13,6913.8867
865,2015-10-14,5438.004
865,2015-10-15,5443.1416
865,2015-10-16,5796.873
865,2015-10-17,7238.666
865,2015-10-18,7310.306
865,2015-10-19,9096.953
865,2015-10-20,9096.953
865,2015-10-21,6615.3804
865,2015-10-22,6406.5146
865,2015-10-23,6793.7734
866,2015-08-01,8049.759
866,2015-08-02,6626.4565
866,2015-08-03,9705.395
866,2015-08-04,9705.395
866,2015-08-05,7960.664
866,2015-08-06,7249.1704
866,2015-08-07,7632.902
866,2015-08-08,7905.3657
866,2015-08-09,6844.546
866,2015-08-10,6501.6836
866,2015-08-11,6501.6836
866,2015-08-12,5633.671
866,2015-08-13,5565.0386
866,2015-08-14,6050.07
866,2015-08-15,6719.186
866,2015-08-16,6237.2993
866,2015-08-17,9593.814
866,2015-08-18,9593.814
866,2015-08-19,7696.7744
866,2015-08-20,7276.252
866,2015-08-21,7335.1387
866,2015-08-22,7796.8345
866,2015-08-23,6540.2305
866,2015-08-24,6541.832
866,2015-08-25,6541.832
866,2015-08-26,5309.344
866,2015-08-27,5264.8896
866,2015-08-28,5939.696
866,2015-08-29,7277.6885
866,2015-08-30,6645.574
866,2015-08-31,8363.088
866,2015-09-01,10378.682
866,2015-09-02,8010.6504
866,2015-09-03,7530.055
866,2015-09-04,7704.0845
866,2015-09-05,8301.666
866,2015-09-06,6912.007
866,2015-09-07,6710.4785
866,2015-09-08,6710.4785
866,2015-09-09,5656.3364
866,2015-09-10,5570.897
866,2015-09-11,6005.3896
866,2015-09-12,6602.9707
866,2015-09-13,6220.8013
866,2015-09-14,9165.478
866,2015-09-15,9165.478
866,2015-09-16,7416.809
866,2015-09-17,7054.9126
866,2015-09-18,7317.6943
866,2015-09-19,7896.154
866,2015-09-20,6740.6777
866,2015-09-21,6464.262
866,2015-09-22,6464.262
866,2015-09-23,5366.1753
866,2015-09-24,5306.995
866,2015-09-25,5829.1216
866,2015-09-26,6476.419
866,2015-09-27,6296.648
866,2015-09-28,8912.65
866,2015-09-29,8912.65
866,2015-09-30,8353.994
866,2015-10-01,7419.662
866,2015-10-02,8256.69
866,2015-10-03,5720.887
866,2015-10-04,7539.8745
866,2015-10-05,9335.756
866,2015-10-06,9335.756
866,2015-10-07,7455.0493
866,2015-10-08,6948.551
866,2015-10-09,7292.343
866,2015-10-10,8001.056
866,2015-10-11,6844.595
866,2015-10-12,6539.9736
866,2015-10-13,6539.9736
866,2015-10-14,5546.2866
866,2015-10-15,5535.0923
866,2015-10-16,5962.841
866,2015-10-17,6667.2104
866,2015-10-18,6425.127
866,2015-10-19,8719.805
866,2015-10-20,8719.805
866,2015-10-21,6910.9253
866,2015-10-22,6681.319
866,2015-10-23,7179.548
867,2015-08-01,6687.3833
867,2015-08-02,5632.025
867,2015-08-03,8341.206
867,2015-08-04,8341.206
867,2015-08-05,6340.1035
867,2015-08-06,5589.171
867,2015-08-07,5674.307
867,2015-08-08,6753.3433
867,2015-08-09,5930.301
867,2015-08-10,5357.277
867,2015-08-11,5357.277
867,2015-08-12,4211.569
867,2015-08-13,4082.5393
867,2015-08-14,4311.4697
867,2015-08-15,5826.32
867,2015-08-16,5548.7666
867,2015-08-17,8419.211
867,2015-08-18,8419.211
867,2015-08-19,6534.1465
867,2015-08-20,5727.254
867,2015-08-21,5582.7534
867,2015-08-22,6849.89
867,2015-08-23,6002.633
867,2015-08-24,5135.8013
867,2015-08-25,5135.8013
867,2015-08-26,3709.5193
867,2015-08-27,3862.0933
867,2015-08-28,3988.3013
867,2015-08-29,6336.5195
867,2015-08-30,5908.033
867,2015-08-31,6842.9565
867,2015-09-01,8925.9
867,2015-09-02,6335.256
867,2015-09-03,5646.933
867,2015-09-04,5522.3677
867,2015-09-05,6954.3687
867,2015-09-06,5849.242
867,2015-09-07,5010.0513
867,2015-09-08,5010.0513
867,2015-09-09,3890.1072
867,2015-09-10,3987.2795
867,2015-09-11,4123.1763
867,2015-09-12,5477.1006
867,2015-09-13,5544.7407
867,2015-09-14,7669.1
867,2015-09-15,7669.1
867,2015-09-16,5442.1924
867,2015-09-17,5290.2617
867,2015-09-18,5199.9033
867,2015-09-19,6526.757
867,2015-09-20,5599.7715
867,2015-09-21,4235.2095
867,2015-09-22,4235.2095
867,2015-09-23,3338.127
867,2015-09-24,3422.9202
867,2015-09-25,3757.976
867,2015-09-26,5107.6636
867,2015-09-27,5414.0884
867,2015-09-28,7017.6
867,2015-09-29,7017.6
867,2015-09-30,6338.6177
867,2015-10-01,5900.705
867,2015-10-02,6281.2773
867,2015-10-03,4205.6675
867,2015-10-04,6364.998
867,2015-10-05,7523.4385
867,2015-10-06,7523.4385
867,2015-10-07,5420.521
867,2015-10-08,5212.236
867,2015-10-09,5245.8394
867,2015-10-10,6624.8047
867,2015-10-11,5735.7607
867,2015-10-12,4446.391
867,2015-10-13,4446.391
867,2015-10-14,3546.02
867,2015-10-15,3687.0579
867,2015-10-16,3842.2732
867,2015-10-17,5280.9146
867,2015-10-18,5244.2847
867,2015-10-19,6700.906
867,2015-10-20,6700.906
867,2015-10-21,4756.2476
867,2015-10-22,4683.282
867,2015-10-23,4872.025
868,2015-08-01,10831.249
868,2015-08-02,10231.529
868,2015-08-03,12327.842
868,2015-08-04,12327.842
868,2015-08-05,10152.774
868,2015-08-06,9521.632
868,2015-08-07,9675.426
868,2015-08-08,10975.365
868,2015-08-09,10346.979
868,2015-08-10,9730.794
868,2015-08-11,9730.794
868,2015-08-12,8280.772
868,2015-08-13,8271.53
868,2015-08-14,8475.108
868,2015-08-15,10171.701
868,2015-08-16,10113.04
868,2015-08-17,12722.519
868,2015-08-18,12722.519
868,2015-08-19,10386.379
868,2015-08-20,9699.275
868,2015-08-21,9703.036
868,2015-08-22,11200.778
868,2015-08-23,10595.864
868,2015-08-24,9617.458
868,2015-08-25,9617.458
868,2015-08-26,7973.0435
868,2015-08-27,8189.6167
868,2015-08-28,8400.067
868,2015-08-29,10758.825
868,2015-08-30,10666.17
868,2015-08-31,11382.744
868,2015-09-01,13140.907
868,2015-09-02,10246.206
868,2015-09-03,9743.442
868,2015-09-04,9627.764
868,2015-09-05,11203.947
868,2015-09-06,10426.343
868,2015-09-07,9297.858
868,2015-09-08,9297.858
868,2015-09-09,8104.3716
868,2015-09-10,8159.9326
868,2015-09-11,8292.981
868,2015-09-12,9869.167
868,2015-09-13,10264.329
868,2015-09-14,12670.073
868,2015-09-15,12670.073
868,2015-09-16,10019.673
868,2015-09-17,9871.248
868,2015-09-18,9759.847
868,2015-09-19,11242.936
868,2015-09-20,10395.792
868,2015-09-21,8814.711
868,2015-09-22,8814.711
868,2015-09-23,7581.461
868,2015-09-24,7643.569
868,2015-09-25,8078.4155
868,2015-09-26,9755.334
868,2015-09-27,10264.06
868,2015-09-28,12767.796
868,2015-09-29,12767.796
868,2015-09-30,12389.448
868,2015-10-01,9387.189
868,2015-10-02,10319.12
868,2015-10-03,8926.639
868,2015-10-04,11451.7295
868,2015-10-05,11945.232
868,2015-10-06,11945.232
868,2015-10-07,9895.714
868,2015-10-08,9639.396
868,2015-10-09,9600.45
868,2015-10-10,11312.552
868,2015-10-11,10539.541
868,2015-10-12,9154.713
868,2015-10-13,9154.713
868,2015-10-14,7720.7046
868,2015-10-15,7979.932
868,2015-10-16,8083.3237
868,2015-10-17,9793.855
868,2015-10-18,10044.617
868,2015-10-19,11544.963
868,2015-10-20,11544.963
868,2015-10-21,9246.429
868,2015-10-22,9190.341
868,2015-10-23,9364.213
869,2015-08-01,6701.031
869,2015-08-02,4020.1023
869,2015-08-03,9812.967
869,2015-08-04,9812.967
869,2015-08-05,7723.1465
869,2015-08-06,6212.7603
869,2015-08-07,6169.361
869,2015-08-08,6583.193
869,2015-08-09,4223.929
869,2015-08-10,6848.5723
869,2015-08-11,6848.5723
869,2015-08-12,5637.6133
869,2015-08-13,4857.075
869,2015-08-14,4863.458
869,2015-08-15,5673.9424
869,2015-08-16,3814.2778
869,2015-08-17,9014.516
869,2015-08-18,9014.516
869,2015-08-19,7361.0176
869,2015-08-20,6228.59
869,2015-08-21,5991.677
869,2015-08-22,6579.0596
869,2015-08-23,4234.0137
869,2015-08-24,6866.399
869,2015-08-25,6866.399
869,2015-08-26,5480.116
869,2015-08-27,4877.291
869,2015-08-28,4911.683
869,2015-08-29,6271.023
869,2015-08-30,4379.465
869,2015-08-31,8675.48
869,2015-09-01,9832.685
869,2015-09-02,7501.4116
869,2015-09-03,6340.9795
869,2015-09-04,6004.5254
869,2015-09-05,6769.2363
869,2015-09-06,4386.7817
869,2015-09-07,6728.5166
869,2015-09-08,6728.5166
869,2015-09-09,5628.9033
869,2015-09-10,4711.447
869,2015-09-11,4822.321
869,2015-09-12,5596.366
869,2015-09-13,4221.402
869,2015-09-14,9791.233
869,2015-09-15,9791.233
869,2015-09-16,7347.031
869,2015-09-17,6309.2573
869,2015-09-18,5957.995
869,2015-09-19,6686.1426
869,2015-09-20,4535.4287
869,2015-09-21,6062.9985
869,2015-09-22,6062.9985
869,2015-09-23,5318.1973
869,2015-09-24,4502.1016
869,2015-09-25,4709.6323
869,2015-09-26,5518.713
869,2015-09-27,4702.616
869,2015-09-28,9996.497
869,2015-09-29,9996.497
869,2015-09-30,9758.393
869,2015-10-01,5807.0874
869,2015-10-02,6552.294
869,2015-10-03,4530.537
869,2015-10-04,5497.5015
869,2015-10-05,9578.076
869,2015-10-06,9578.076
869,2015-10-07,7446.376
869,2015-10-08,6482.9365
869,2015-10-09,6223.5024
869,2015-10-10,7070.1904
869,2015-10-11,4797.929
869,2015-10-12,6311.928
869,2015-10-13,6311.928
869,2015-10-14,5360.097
869,2015-10-15,4814.6216
869,2015-10-16,4822.6914
869,2015-10-17,5649.9727
869,2015-10-18,4488.565
869,2015-10-19,8704.761
869,2015-10-20,8704.761
869,2015-10-21,6853.752
869,2015-10-22,5750.461
869,2015-10-23,5888.6255
870,2015-08-01,10428.209
870,2015-08-02,7298.9863
870,2015-08-03,11994.973
870,2015-08-04,11994.973
870,2015-08-05,11456.909
870,2015-08-06,10250.537
870,2015-08-07,10219.358
870,2015-08-08,10233.257
870,2015-08-09,7412.4404
870,2015-08-10,9525.52
870,2015-08-11,9525.52
870,2015-08-12,9510.69
870,2015-08-13,8947.181
870,2015-08-14,9008.279
870,2015-08-15,9418.83
870,2015-08-16,7314.808
870,2015-08-17,12169.98
870,2015-08-18,12169.98
870,2015-08-19,11440.957
870,2015-08-20,10525.558
870,2015-08-21,10151.868
870,2015-08-22,10372.714
870,2015-08-23,7479.1294
870,2015-08-24,9508.615
870,2015-08-25,9508.615
870,2015-08-26,9300.685
870,2015-08-27,8761.353
870,2015-08-28,8980.764
870,2015-08-29,10259.444
870,2015-08-30,7885.8145
870,2015-08-31,11332.542
870,2015-09-01,12929.378
870,2015-09-02,11758.308
870,2015-09-03,10784.766
870,2015-09-04,10338.156
870,2015-09-05,10677.172
870,2015-09-06,7586.3633
870,2015-09-07,9456.939
870,2015-09-08,9456.939
870,2015-09-09,9516.403
870,2015-09-10,8938.017
870,2015-09-11,8957.6
870,2015-09-12,9296.615
870,2015-09-13,7213.296
870,2015-09-14,11927.625
870,2015-09-15,11927.625
870,2015-09-16,11234.452
870,2015-09-17,10379.609
870,2015-09-18,10169.552
870,2015-09-19,10361.337
870,2015-09-20,7635.1533
870,2015-09-21,9370.709
870,2015-09-22,9370.709
870,2015-09-23,9392.119
870,2015-09-24,8785.145
870,2015-09-25,8834.429
870,2015-09-26,9146.01
870,2015-09-27,7571.2397
870,2015-09-28,11493.923
870,2015-09-29,11493.923
870,2015-09-30,11959.611
870,2015-10-01,11081.022
870,2015-10-02,11182.018
870,2015-10-03,8639.119
870,2015-10-04,8531.31
870,2015-10-05,11919.972
870,2015-10-06,11919.972
870,2015-10-07,11172.416
870,2015-10-08,10340.314
870,2015-10-09,10214.428
870,2015-10-10,10588.4795
870,2015-10-11,7561.929
870,2015-10-12,9679.823
870,2015-10-13,9679.823
870,2015-10-14,9656.229
870,2015-10-15,9093.129
870,2015-10-16,9105.966
870,2015-10-17,9561.175
870,2015-10-18,7469.4814
870,2015-10-19,11495.001
870,2015-10-20,11495.001
870,2015-10-21,10659.553
870,2015-10-22,9824.874
870,2015-10-23,9930.8545
871,2015-08-01,8410.811
871,2015-08-02,8314.058
871,2015-08-03,9436.174
871,2015-08-04,9436.174
871,2015-08-05,7476.1973
871,2015-08-06,6869.6387
871,2015-08-07,7128.1387
871,2015-08-08,8215.382
871,2015-08-09,8442.317
871,2015-08-10,6452.2456
871,2015-08-11,6452.2456
871,2015-08-12,5347.6626
871,2015-08-13,5363.0063
871,2015-08-14,5765.3022
871,2015-08-15,7288.3613
871,2015-08-16,8060.7827
871,2015-08-17,9554.742
871,2015-08-18,9554.742
871,2015-08-19,7710.8003
871,2015-08-20,7048.2817
871,2015-08-21,7077.145
871,2015-08-22,8352.492
871,2015-08-23,8599.715
871,2015-08-24,6490.741
871,2015-08-25,6490.741
871,2015-08-26,5105.584
871,2015-08-27,5402.5312
871,2015-08-28,5702.103
871,2015-08-29,7918.792
871,2015-08-30,8680.021
871,2015-08-31,8197.898
871,2015-09-01,10326.1455
871,2015-09-02,7776.6255
871,2015-09-03,7232.6777
871,2015-09-04,7281.476
871,2015-09-05,8721.6875
871,2015-09-06,8666.536
871,2015-09-07,6410.295
871,2015-09-08,6410.295
871,2015-09-09,5331.478
871,2015-09-10,5573.023
871,2015-09-11,5882.2847
871,2015-09-12,7244.417
871,2015-09-13,8362.035
871,2015-09-14,9164.447
871,2015-09-15,9164.447
871,2015-09-16,6978.6646
871,2015-09-17,6971.1084
871,2015-09-18,7054.114
871,2015-09-19,8397.13
871,2015-09-20,8520.117
871,2015-09-21,5736.116
871,2015-09-22,5736.116
871,2015-09-23,4880.1597
871,2015-09-24,5109.327
871,2015-09-25,5617.7476
871,2015-09-26,7029.596
871,2015-09-27,8339.996
871,2015-09-28,8526.46
871,2015-09-29,8526.46
871,2015-09-30,7793.5415
871,2015-10-01,7767.9106
871,2015-10-02,8321.851
871,2015-10-03,6626.8267
871,2015-10-04,9836.138
871,2015-10-05,9011.036
871,2015-10-06,9011.036
871,2015-10-07,6970.504
871,2015-10-08,6838.8086
871,2015-10-09,7026.0327
871,2015-10-10,8500.737
871,2015-10-11,8661.669
871,2015-10-12,6058.1035
871,2015-10-13,6058.1035
871,2015-10-14,5198.859
871,2015-10-15,5466.965
871,2015-10-16,5746.5684
871,2015-10-17,7193.4185
871,2015-10-18,8206.985
871,2015-10-19,8279.769
871,2015-10-20,8279.769
871,2015-10-21,6376.2354
871,2015-10-22,6430.338
871,2015-10-23,6743.4688
872,2015-08-01,9446.6
872,2015-08-02,7690.449
872,2015-08-03,10440.514
872,2015-08-04,10440.514
872,2015-08-05,9068.386
872,2015-08-06,8445.747
872,2015-08-07,8574.006
872,2015-08-08,9345.508
872,2015-08-09,7855.103
872,2015-08-10,7742.724
872,2015-08-11,7742.724
872,2015-08-12,6888.92
872,2015-08-13,6888.183
872,2015-08-14,7066.2236
872,2015-08-15,8638.68
872,2015-08-16,7629.2993
872,2015-08-17,11037.925
872,2015-08-18,11037.925
872,2015-08-19,9708.681
872,2015-08-20,8775.251
872,2015-08-21,8753.478
872,2015-08-22,9628.711
872,2015-08-23,8108.9746
872,2015-08-24,7583.7925
872,2015-08-25,7583.7925
872,2015-08-26,6667.1455
872,2015-08-27,7096.2046
872,2015-08-28,7289.5225
872,2015-08-29,9494.628
872,2015-08-30,8585.676
872,2015-08-31,10007.029
872,2015-09-01,10440.115
872,2015-09-02,8894.103
872,2015-09-03,8892.049
872,2015-09-04,8831.174
872,2015-09-05,9667.544
872,2015-09-06,7859.1904
872,2015-09-07,7290.007
872,2015-09-08,7290.007
872,2015-09-09,6710.3555
872,2015-09-10,6973.763
872,2015-09-11,7152.175
872,2015-09-12,8317.064
872,2015-09-13,7681.4746
872,2015-09-14,10062.625
872,2015-09-15,10062.625
872,2015-09-16,8350.464
872,2015-09-17,8286.059
